"","tourney_name","tourney_id","name","link","display"
"3806","IKEA HS Open",6671,"Prelims","https://hsquizbowl.org/db/tournaments/6671/stats/prelims/individuals","IKEA HS Open <6671> - Prelims"
"3807","IKEA HS Open",6671,"Playoffs","https://hsquizbowl.org/db/tournaments/6671/stats/playoffs/individuals","IKEA HS Open <6671> - Playoffs"
"3808","IKEA HS Open",6671,"Combined","https://hsquizbowl.org/db/tournaments/6671/stats/combined/individuals","IKEA HS Open <6671> - Combined"
"3809","2020 Spring Undergraduate Novice (SUN) @IQAT",6670,"Stats","https://hsquizbowl.org/db/tournaments/6670/stats/stats/individuals","2020 Spring Undergraduate Novice (SUN) @IQAT <6670> - Stats"
"3810","2020 ACF Winter @ UMD",6668,"Prelims","https://hsquizbowl.org/db/tournaments/6668/stats/prelims/individuals","2020 ACF Winter @ UMD <6668> - Prelims"
"3811","2020 ACF Winter @ UMD",6668,"Playoffs","https://hsquizbowl.org/db/tournaments/6668/stats/playoffs/individuals","2020 ACF Winter @ UMD <6668> - Playoffs"
"3812","2020 ACF Winter @ UMD",6668,"Combined","https://hsquizbowl.org/db/tournaments/6668/stats/combined/individuals","2020 ACF Winter @ UMD <6668> - Combined"
"3813","2020 College Heights Fall Novice",6667,"Complete","https://hsquizbowl.org/db/tournaments/6667/stats/complete/individuals","2020 College Heights Fall Novice <6667> - Complete"
"3814","2020 College Heights Fall Novice",6667,"Monday Prelims","https://hsquizbowl.org/db/tournaments/6667/stats/monday_prelims/individuals","2020 College Heights Fall Novice <6667> - Monday Prelims"
"3815","2020 College Heights Fall Novice",6667,"Tuesday Prelims","https://hsquizbowl.org/db/tournaments/6667/stats/tuesday_prelims/individuals","2020 College Heights Fall Novice <6667> - Tuesday Prelims"
"3816","2020 College Heights Fall Novice",6667,"Playoffs","https://hsquizbowl.org/db/tournaments/6667/stats/playoffs/individuals","2020 College Heights Fall Novice <6667> - Playoffs"
"3817","2020 College Heights Fall Novice",6667,"Consolation","https://hsquizbowl.org/db/tournaments/6667/stats/consolation/individuals","2020 College Heights Fall Novice <6667> - Consolation"
"3818","Tippecanoe Academic Challenge XXV",6666,"Prelims","https://hsquizbowl.org/db/tournaments/6666/stats/prelims/individuals","Tippecanoe Academic Challenge XXV <6666> - Prelims"
"3819","Tippecanoe Academic Challenge XXV",6666,"Playoffs","https://hsquizbowl.org/db/tournaments/6666/stats/playoffs/individuals","Tippecanoe Academic Challenge XXV <6666> - Playoffs"
"3820","ASU November",6665,"All Games","https://hsquizbowl.org/db/tournaments/6665/stats/all_games/individuals","ASU November <6665> - All Games"
"3821","ASU November",6665,"Prelims","https://hsquizbowl.org/db/tournaments/6665/stats/prelims/individuals","ASU November <6665> - Prelims"
"3822","ASU November",6665,"Playoffs","https://hsquizbowl.org/db/tournaments/6665/stats/playoffs/individuals","ASU November <6665> - Playoffs"
"3823","ASU November",6665,"Finals","https://hsquizbowl.org/db/tournaments/6665/stats/finals/individuals","ASU November <6665> - Finals"
"3824","2020 ACF Winter at Yale",6664,"Prelims","https://hsquizbowl.org/db/tournaments/6664/stats/prelims/individuals","2020 ACF Winter at Yale <6664> - Prelims"
"3825","2020 ACF Winter at Yale",6664,"Prelims + Playoffs","https://hsquizbowl.org/db/tournaments/6664/stats/prelims_%2B_playoffs/individuals","2020 ACF Winter at Yale <6664> - Prelims + Playoffs"
"3826","2020 ACF Winter at Yale",6664,"Prelims + Playoffs + Final","https://hsquizbowl.org/db/tournaments/6664/stats/prelims_%2B_playoffs_%2B_final/individuals","2020 ACF Winter at Yale <6664> - Prelims + Playoffs + Final"
"3827","ACE XIV",6662,"Prelims","https://hsquizbowl.org/db/tournaments/6662/stats/prelims/individuals","ACE XIV <6662> - Prelims"
"3828","ACE XIV",6662,"Playoffs","https://hsquizbowl.org/db/tournaments/6662/stats/playoffs/individuals","ACE XIV <6662> - Playoffs"
"3829","ACE XIV",6662,"Finals","https://hsquizbowl.org/db/tournaments/6662/stats/finals/individuals","ACE XIV <6662> - Finals"
"3830","ACE XIV",6662,"Combined","https://hsquizbowl.org/db/tournaments/6662/stats/combined/individuals","ACE XIV <6662> - Combined"
"3831","2020 ACF Winter at Iowa",6661,"Prelims","https://hsquizbowl.org/db/tournaments/6661/stats/prelims/individuals","2020 ACF Winter at Iowa <6661> - Prelims"
"3832","2020 ACF Winter at Iowa",6661,"Playoffs","https://hsquizbowl.org/db/tournaments/6661/stats/playoffs/individuals","2020 ACF Winter at Iowa <6661> - Playoffs"
"3833","2020 ACF Winter at Iowa",6661,"Placement","https://hsquizbowl.org/db/tournaments/6661/stats/placement/individuals","2020 ACF Winter at Iowa <6661> - Placement"
"3834","2020 ACF Winter at Iowa",6661,"Combined","https://hsquizbowl.org/db/tournaments/6661/stats/combined/individuals","2020 ACF Winter at Iowa <6661> - Combined"
"3835","Cambridge University Freshers' Intercollegiate Quiz 2020",6660,"Prelims","https://hsquizbowl.org/db/tournaments/6660/stats/prelims/individuals","Cambridge University Freshers' Intercollegiate Quiz 2020 <6660> - Prelims"
"3836","Cambridge University Freshers' Intercollegiate Quiz 2020",6660,"Finals","https://hsquizbowl.org/db/tournaments/6660/stats/finals/individuals","Cambridge University Freshers' Intercollegiate Quiz 2020 <6660> - Finals"
"3837","Cambridge University Freshers' Intercollegiate Quiz 2020",6660,"Combined","https://hsquizbowl.org/db/tournaments/6660/stats/combined/individuals","Cambridge University Freshers' Intercollegiate Quiz 2020 <6660> - Combined"
"3838","IKEA West",6659,"All Games","https://hsquizbowl.org/db/tournaments/6659/stats/all_games/individuals","IKEA West <6659> - All Games"
"3839","JP Stevens Hawk's Nest",6658,"Prelims","https://hsquizbowl.org/db/tournaments/6658/stats/prelims/individuals","JP Stevens Hawk's Nest <6658> - Prelims"
"3840","JP Stevens Hawk's Nest",6658,"Prelims + Rounds 6-7","https://hsquizbowl.org/db/tournaments/6658/stats/prelims_%2B_rounds_6-7/individuals","JP Stevens Hawk's Nest <6658> - Prelims + Rounds 6-7"
"3841","ACRONYM Canadian Discord Mirror",6657,"Prelims","https://hsquizbowl.org/db/tournaments/6657/stats/prelims/individuals","ACRONYM Canadian Discord Mirror <6657> - Prelims"
"3842","ACRONYM Canadian Discord Mirror",6657,"Playoffs","https://hsquizbowl.org/db/tournaments/6657/stats/playoffs/individuals","ACRONYM Canadian Discord Mirror <6657> - Playoffs"
"3843","ACRONYM Canadian Discord Mirror",6657,"All Games","https://hsquizbowl.org/db/tournaments/6657/stats/all_games/individuals","ACRONYM Canadian Discord Mirror <6657> - All Games"
"3844","2020 Clever Invitational",6655,"Prelim Results","https://hsquizbowl.org/db/tournaments/6655/stats/prelim_results/individuals","2020 Clever Invitational <6655> - Prelim Results"
"3845","2020 Clever Invitational",6655,"Unsorted, Unclean Final stats","https://hsquizbowl.org/db/tournaments/6655/stats/unsorted%2C_unclean_final_stats/individuals","2020 Clever Invitational <6655> - Unsorted, Unclean Final stats"
"3846","2020 Clever Invitational",6655,"Complete & Clean","https://hsquizbowl.org/db/tournaments/6655/stats/complete_%26_clean/individuals","2020 Clever Invitational <6655> - Complete & Clean"
"3847","LONE STAR Main Site",6654,"Prelims","https://hsquizbowl.org/db/tournaments/6654/stats/prelims/individuals","LONE STAR Main Site <6654> - Prelims"
"3848","LONE STAR Main Site",6654,"Prelims + Playoffs","https://hsquizbowl.org/db/tournaments/6654/stats/prelims_%2B_playoffs/individuals","LONE STAR Main Site <6654> - Prelims + Playoffs"
"3849","LONE STAR Main Site",6654,"Full","https://hsquizbowl.org/db/tournaments/6654/stats/full/individuals","LONE STAR Main Site <6654> - Full"
"3850","IKEA Northeast",6653,"Playoffs","https://hsquizbowl.org/db/tournaments/6653/stats/playoffs/individuals","IKEA Northeast <6653> - Playoffs"
"3851","IKEA Northeast",6653,"Combined","https://hsquizbowl.org/db/tournaments/6653/stats/combined/individuals","IKEA Northeast <6653> - Combined"
"3852","IO SATURNALIA",6652,"Before Lunch","https://hsquizbowl.org/db/tournaments/6652/stats/before_lunch/individuals","IO SATURNALIA <6652> - Before Lunch"
"3853","IO SATURNALIA",6652,"Prelims","https://hsquizbowl.org/db/tournaments/6652/stats/prelims/individuals","IO SATURNALIA <6652> - Prelims"
"3854","IO SATURNALIA",6652,"Combined","https://hsquizbowl.org/db/tournaments/6652/stats/combined/individuals","IO SATURNALIA <6652> - Combined"
"3855","IO SATURNALIA",6652,"Playoffs","https://hsquizbowl.org/db/tournaments/6652/stats/playoffs/individuals","IO SATURNALIA <6652> - Playoffs"
"3856","TJSAT (STASH Mid-Atlantic) Online",6651,"Prelims","https://hsquizbowl.org/db/tournaments/6651/stats/prelims/individuals","TJSAT (STASH Mid-Atlantic) Online <6651> - Prelims"
"3857","TJSAT (STASH Mid-Atlantic) Online",6651,"Playoffs","https://hsquizbowl.org/db/tournaments/6651/stats/playoffs/individuals","TJSAT (STASH Mid-Atlantic) Online <6651> - Playoffs"
"3858","TJSAT (STASH Mid-Atlantic) Online",6651,"Finals","https://hsquizbowl.org/db/tournaments/6651/stats/finals/individuals","TJSAT (STASH Mid-Atlantic) Online <6651> - Finals"
"3859","TJSAT (STASH Mid-Atlantic) Online",6651,"Combined","https://hsquizbowl.org/db/tournaments/6651/stats/combined/individuals","TJSAT (STASH Mid-Atlantic) Online <6651> - Combined"
"3860","IKEA (Closed) UK Mirror",6650,"Prelims","https://hsquizbowl.org/db/tournaments/6650/stats/prelims/individuals","IKEA (Closed) UK Mirror <6650> - Prelims"
"3861","IKEA (Closed) UK Mirror",6650,"Playoffs","https://hsquizbowl.org/db/tournaments/6650/stats/playoffs/individuals","IKEA (Closed) UK Mirror <6650> - Playoffs"
"3862","IKEA (Closed) UK Mirror",6650,"Combined","https://hsquizbowl.org/db/tournaments/6650/stats/combined/individuals","IKEA (Closed) UK Mirror <6650> - Combined"
"3863","IKEA (Closed) UK Mirror",6650,"Finals","https://hsquizbowl.org/db/tournaments/6650/stats/finals/individuals","IKEA (Closed) UK Mirror <6650> - Finals"
"3864","IKEA (Closed) UK Mirror",6650,"All Games","https://hsquizbowl.org/db/tournaments/6650/stats/all_games/individuals","IKEA (Closed) UK Mirror <6650> - All Games"
"3865","LQBA Fall Invitational",6649,"Prelims","https://hsquizbowl.org/db/tournaments/6649/stats/prelims/individuals","LQBA Fall Invitational <6649> - Prelims"
"3866","LQBA Fall Invitational",6649,"Playoffs","https://hsquizbowl.org/db/tournaments/6649/stats/playoffs/individuals","LQBA Fall Invitational <6649> - Playoffs"
"3867","LQBA Fall Invitational",6649,"Finals","https://hsquizbowl.org/db/tournaments/6649/stats/finals/individuals","LQBA Fall Invitational <6649> - Finals"
"3868","LQBA Fall Invitational",6649,"All Games","https://hsquizbowl.org/db/tournaments/6649/stats/all_games/individuals","LQBA Fall Invitational <6649> - All Games"
"3869","Greater Pennsylvania Quizbowl October Invitational",6648,"Varsity Prelims (TU Only)","https://hsquizbowl.org/db/tournaments/6648/stats/varsity_prelims_%28tu_only%29/individuals","Greater Pennsylvania Quizbowl October Invitational <6648> - Varsity Prelims (TU Only)"
"3870","Greater Pennsylvania Quizbowl October Invitational",6648,"Junior Varsity","https://hsquizbowl.org/db/tournaments/6648/stats/junior_varsity/individuals","Greater Pennsylvania Quizbowl October Invitational <6648> - Junior Varsity"
"3871","Greater Pennsylvania Quizbowl October Invitational",6648,"Varsity Final","https://hsquizbowl.org/db/tournaments/6648/stats/varsity_final/individuals","Greater Pennsylvania Quizbowl October Invitational <6648> - Varsity Final"
"3872","Greater Pennsylvania Quizbowl October Invitational",6648,"Varsity Playoffs","https://hsquizbowl.org/db/tournaments/6648/stats/varsity_playoffs/individuals","Greater Pennsylvania Quizbowl October Invitational <6648> - Varsity Playoffs"
"3873","LIT High School Mirror @ UIUC",6647,"Prelims","https://hsquizbowl.org/db/tournaments/6647/stats/prelims/individuals","LIT High School Mirror @ UIUC <6647> - Prelims"
"3874","LIT High School Mirror @ UIUC",6647,"Playoffs","https://hsquizbowl.org/db/tournaments/6647/stats/playoffs/individuals","LIT High School Mirror @ UIUC <6647> - Playoffs"
"3875","LIT High School Mirror @ UIUC",6647,"Combined","https://hsquizbowl.org/db/tournaments/6647/stats/combined/individuals","LIT High School Mirror @ UIUC <6647> - Combined"
"3876","AQBL October",6646,"Saturday JV Total","https://hsquizbowl.org/db/tournaments/6646/stats/saturday_jv_total/individuals","AQBL October <6646> - Saturday JV Total"
"3877","AQBL October",6646,"Saturday Varsity Prelims","https://hsquizbowl.org/db/tournaments/6646/stats/saturday_varsity_prelims/individuals","AQBL October <6646> - Saturday Varsity Prelims"
"3878","AQBL October",6646,"Saturday Varsity Playoffs","https://hsquizbowl.org/db/tournaments/6646/stats/saturday_varsity_playoffs/individuals","AQBL October <6646> - Saturday Varsity Playoffs"
"3879","AQBL October",6646,"Saturday Varsity Finals","https://hsquizbowl.org/db/tournaments/6646/stats/saturday_varsity_finals/individuals","AQBL October <6646> - Saturday Varsity Finals"
"3880","AQBL October",6646,"Saturday Varsity Combined","https://hsquizbowl.org/db/tournaments/6646/stats/saturday_varsity_combined/individuals","AQBL October <6646> - Saturday Varsity Combined"
"3881","AQBL October",6646,"Sunday JV Prelims","https://hsquizbowl.org/db/tournaments/6646/stats/sunday_jv_prelims/individuals","AQBL October <6646> - Sunday JV Prelims"
"3882","AQBL October",6646,"Sunday JV Playoffs","https://hsquizbowl.org/db/tournaments/6646/stats/sunday_jv_playoffs/individuals","AQBL October <6646> - Sunday JV Playoffs"
"3883","AQBL October",6646,"Sunday JV Finals","https://hsquizbowl.org/db/tournaments/6646/stats/sunday_jv_finals/individuals","AQBL October <6646> - Sunday JV Finals"
"3884","AQBL October",6646,"Sunday JV Combined","https://hsquizbowl.org/db/tournaments/6646/stats/sunday_jv_combined/individuals","AQBL October <6646> - Sunday JV Combined"
"3885","AQBL October",6646,"Sunday Varsity Prelims","https://hsquizbowl.org/db/tournaments/6646/stats/sunday_varsity_prelims/individuals","AQBL October <6646> - Sunday Varsity Prelims"
"3886","AQBL October",6646,"Sunday Varsity Playoffs","https://hsquizbowl.org/db/tournaments/6646/stats/sunday_varsity_playoffs/individuals","AQBL October <6646> - Sunday Varsity Playoffs"
"3887","AQBL October",6646,"Sunday Varsity Finals","https://hsquizbowl.org/db/tournaments/6646/stats/sunday_varsity_finals/individuals","AQBL October <6646> - Sunday Varsity Finals"
"3888","AQBL October",6646,"Sunday Varsity Combined","https://hsquizbowl.org/db/tournaments/6646/stats/sunday_varsity_combined/individuals","AQBL October <6646> - Sunday Varsity Combined"
"3889","22nd Annual Knights' Challenge",6644,"MS Prelims","https://hsquizbowl.org/db/tournaments/6644/stats/ms_prelims/individuals","22nd Annual Knights' Challenge <6644> - MS Prelims"
"3890","22nd Annual Knights' Challenge",6644,"MS Playoff","https://hsquizbowl.org/db/tournaments/6644/stats/ms_playoff/individuals","22nd Annual Knights' Challenge <6644> - MS Playoff"
"3891","22nd Annual Knights' Challenge",6644,"MS Final","https://hsquizbowl.org/db/tournaments/6644/stats/ms_final/individuals","22nd Annual Knights' Challenge <6644> - MS Final"
"3892","22nd Annual Knights' Challenge",6644,"MS Complete","https://hsquizbowl.org/db/tournaments/6644/stats/ms_complete/individuals","22nd Annual Knights' Challenge <6644> - MS Complete"
"3893","22nd Annual Knights' Challenge",6644,"F/S Prelims","https://hsquizbowl.org/db/tournaments/6644/stats/f_s_prelims/individuals","22nd Annual Knights' Challenge <6644> - F/S Prelims"
"3894","22nd Annual Knights' Challenge",6644,"F/S Playoff","https://hsquizbowl.org/db/tournaments/6644/stats/f_s_playoff/individuals","22nd Annual Knights' Challenge <6644> - F/S Playoff"
"3895","22nd Annual Knights' Challenge",6644,"F/S Final","https://hsquizbowl.org/db/tournaments/6644/stats/f_s_final/individuals","22nd Annual Knights' Challenge <6644> - F/S Final"
"3896","22nd Annual Knights' Challenge",6644,"F/S Complete","https://hsquizbowl.org/db/tournaments/6644/stats/f_s_complete/individuals","22nd Annual Knights' Challenge <6644> - F/S Complete"
"3897","2020 ACF Winter at Warwick",6642,"Prelims","https://hsquizbowl.org/db/tournaments/6642/stats/prelims/individuals","2020 ACF Winter at Warwick <6642> - Prelims"
"3898","2020 ACF Winter at Warwick",6642,"Playoffs","https://hsquizbowl.org/db/tournaments/6642/stats/playoffs/individuals","2020 ACF Winter at Warwick <6642> - Playoffs"
